case_id,label,outcome,customer_id,target_txn_id,target_selection,opened_at,closed_at,target_ts,target_after_case_open,risk_score,amount,channel,ProductCD,strong_evidence_count,medium_evidence_count,weak_evidence_count,not_material_evidence_count,supporting_evidence_count,contradicting_evidence_count,context_evidence_count,strong_support_count,medium_support_count,weak_support_count,strong_contradiction_count,medium_contradiction_count,weak_contradiction_count,independent_evidence_count,independent_evidence_groups,contradiction_count,card_testing,cnp,cnp_new_device,account_takeover,out_of_region,new_device,proxy_network,channel_novelty,product_novelty,out_of_region_behavior,repeated_historical_abuse,shared_device_profile,card_testing_strength,cnp_strength,cnp_new_device_strength,account_takeover_strength,out_of_region_strength,new_device_strength,proxy_network_strength,channel_novelty_strength,product_novelty_strength,out_of_region_behavior_strength,email_novelty_strength,post_flagged_activity_strength,shared_device_profile_strength,historical_case_strength,historical_cleared_signal,repeated_historical_abuse_strength,historical_case_count,historical_confirmed_count,historical_cleared_count,shared_device_customer_count,shared_device_other_customer_count,shared_device_transaction_count,device_profile_specificity,txn_count_24h,txn_count_48h,txn_count_7d,txn_count_30d,online_count_24h,online_count_48h,online_count_7d,in_person_count_7d,small_auth_count_24h,small_auth_count_48h,small_auth_count_7d,post_flagged_activity_until_case_open,is_new_region,home_activity_continues,modal_home_region_proxy,purchaser_email_seen_before,recipient_email_seen_before,email_novelty,feature_cutoff
CC-0054,1,confirmed_fraud,C05736,3004838,first_fraud_txn_id,2016-07-04 17:29:18,2016-07-07 20:29:18,2016-07-03 20:29:18,False,0.28,60.71,online,C,0,1,1,0,1,0,1,0,1,0,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,0,0,0,0,0,,medium,,,,,,,,,weak,,,,,,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,,0,0,1,2016-07-04 17:29:18
CC-0055,1,confirmed_fraud,C04248,3005851,first_fraud_txn_id,2016-07-04 18:17:23,2016-07-06 00:17:23,2016-07-04 00:17:23,False,0.4,83.69,online,C,0,1,0,0,1,0,0,0,1,0,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,0,0,0,0,0,,medium,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,4,4,4,3,4,4,0,0,0,0,0,0,0,,1,1,0,2016-07-04 18:17:23
CC-0056,1,confirmed_fraud,C13171,3003521,first_fraud_txn_id,2016-07-04 18:17:38,2016-07-06 15:17:38,2016-07-03 15:17:38,False,0.18,40.21,online,C,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,medium,,,,,weak,weak,,,,,0,0,0,0,0,0,1,20,21,21,21,20,21,21,0,0,0,0,18,0,0,,0,0,1,2016-07-04 18:17:38
CC-0057,1,confirmed_fraud,C12598,3006366,first_fraud_txn_id,2016-07-04 18:42:19,2016-07-06 02:42:19,2016-07-04 02:42:19,False,0.75,108.42,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,14,22,23,23,0,0,0,23,0,0,0,3,0,1,441.0,1,0,1,2016-07-04 18:42:19
CC-0058,0,cleared,C03412,3007307,first_txn_ids,2016-07-04 18:53:38,2016-07-05 15:53:38,2016-07-04 15:53:38,False,0.88,99.99,online,R,2,3,2,0,6,0,1,2,3,1,0,0,0,4,behavioral_identity|behavioral_pattern|identity_device|network,0,0,1,1,1,0,1,0,0,1,0,0,1,,medium,medium,strong,,medium,,,weak,,weak,,strong,,,,0,0,0,3,2,5,4,6,7,8,8,3,3,4,4,0,0,0,0,0,0,,0,0,1,2016-07-04 18:53:38
CC-0059,1,confirmed_fraud,C09165,3000904,first_fraud_txn_id,2016-07-04 19:05:35,2016-07-06 23:05:35,2016-07-02 16:07:06,False,0.62,20.0,online,S,1,0,3,0,2,0,2,1,0,1,0,0,0,1,behavioral_identity,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,strong,,,,,weak,,weak,weak,,,,,0,0,0,0,0,0,4,40,40,40,40,27,27,27,13,0,0,0,37,0,0,,0,0,1,2016-07-04 19:05:35
CC-0060,1,confirmed_fraud,C03348,3003331,first_fraud_txn_id,2016-07-04 19:18:54,2016-07-06 14:18:54,2016-07-03 14:17:59,False,0.53,450.06,online,H,0,2,5,0,4,0,3,0,2,2,0,0,0,2,behavioral_pattern|identity_network,0,0,1,0,0,0,0,1,1,1,0,0,1,,medium,,,,,medium,weak,weak,,weak,weak,weak,,,,0,0,0,34,33,47,4,2,2,2,2,2,2,2,0,0,0,0,1,0,0,,0,0,1,2016-07-04 19:18:54
CC-0061,0,cleared,C03699,3006964,first_txn_ids,2016-07-04 19:51:11,2016-07-06 13:51:11,2016-07-04 13:51:11,False,0.86,99.97,online,H,0,1,3,0,3,0,1,0,1,2,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,medium,,weak,weak,,weak,,,,,,0,0,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-04 19:51:11
CC-0062,1,confirmed_fraud,C07867,3003096,first_fraud_txn_id,2016-07-04 20:30:28,2016-07-06 08:30:28,2016-07-03 11:43:22,False,0.74,40.03,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,74,78,78,78,4,4,4,74,0,0,0,52,0,1,181.0,1,0,1,2016-07-04 20:30:28
CC-0063,1,confirmed_fraud,C11000,3000256,first_fraud_txn_id,2016-07-04 20:35:01,2016-07-06 17:35:01,2016-07-02 03:27:32,False,0.53,249.94,online,R,1,0,4,0,2,0,3,1,0,1,0,0,0,1,behavioral_identity,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,strong,,,,,weak,,weak,weak,weak,,,,0,0,0,48,47,71,4,130,130,130,130,73,73,73,57,0,0,0,126,0,0,,0,0,1,2016-07-04 20:35:01
CC-0064,1,confirmed_fraud,C13005,3004342,first_fraud_txn_id,2016-07-04 20:35:05,2016-07-08 18:35:05,2016-07-03 18:34:23,False,0.39,225.02,online,R,0,1,5,0,3,0,3,0,1,2,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,1,1,0,0,1,,medium,,,,,,weak,weak,,weak,weak,weak,,,,0,0,0,20,19,30,4,3,3,3,3,3,3,3,0,0,0,0,2,0,0,,0,0,1,2016-07-04 20:35:05
CC-0065,0,cleared,C03839,3007293,first_txn_ids,2016-07-04 20:48:28,2016-07-05 15:48:28,2016-07-04 15:48:28,False,0.83,149.94,online,R,1,3,3,0,5,0,2,1,3,1,0,0,0,3,behavioral_identity|behavioral_pattern|identity_device,0,0,1,1,1,0,1,0,0,1,0,0,1,,medium,medium,strong,,medium,,,weak,,weak,,weak,,,,0,0,0,4,3,6,4,2,4,4,4,2,3,3,1,0,0,0,0,0,0,,0,0,1,2016-07-04 20:48:28
CC-0066,0,cleared,C10167,3008267,first_txn_ids,2016-07-04 20:52:22,2016-07-05 19:52:22,2016-07-04 19:52:22,False,0.83,199.95,online,H,0,4,1,0,4,0,1,0,4,0,0,0,0,3,behavioral_pattern|identity_device|identity_network,0,0,1,1,0,0,1,1,0,0,0,0,0,,medium,medium,,,medium,medium,,,,weak,,,,,,0,0,0,0,0,0,4,2,2,2,2,2,2,2,0,0,0,0,0,0,0,,1,0,1,2016-07-04 20:52:22
CC-0067,1,confirmed_fraud,C11844,3005969,first_fraud_txn_id,2016-07-04 21:00:55,2016-07-09 01:00:55,2016-07-04 00:48:13,False,0.62,37.16,online,C,0,0,4,0,2,0,2,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,weak,,,,,0,0,0,0,0,0,2,6,6,6,6,6,6,6,0,0,0,0,5,0,0,,0,0,1,2016-07-04 21:00:55
CC-0068,0,cleared,C09076,3008568,first_txn_ids,2016-07-04 22:05:14,2016-07-05 21:05:14,2016-07-04 21:05:14,False,0.88,25.09,online,H,0,1,4,0,3,0,2,0,1,2,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,1,1,0,0,1,,,,,,medium,,weak,weak,,weak,,weak,,,,0,0,0,10,9,12,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-04 22:05:14
CC-0069,0,cleared,C01471,3007099,first_txn_ids,2016-07-04 22:45:26,2016-07-06 14:45:26,2016-07-04 14:45:26,False,0.84,99.91,online,R,0,1,3,0,3,0,1,0,1,2,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,medium,,weak,weak,,weak,,,,,,0,0,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-04 22:45:26
CC-0070,1,confirmed_fraud,C12166,3004140,first_fraud_txn_id,2016-07-04 22:47:14,2016-07-07 17:47:14,2016-07-03 17:47:14,False,0.53,334.94,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,58,58,58,58,5,5,5,53,0,0,0,33,0,1,299.0,1,0,1,2016-07-04 22:47:14
CC-0071,1,confirmed_fraud,C13372,3005539,first_fraud_txn_id,2016-07-04 23:04:32,2016-07-09 23:04:32,2016-07-03 23:04:32,False,0.06,47.19,online,C,0,3,1,0,3,0,1,0,3,0,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,,,weak,,,,0,0,0,5,4,12,2,2,4,4,4,2,4,4,0,0,0,0,0,0,0,,1,1,0,2016-07-04 23:04:32
CC-0072,1,confirmed_fraud,C12111,3005146,first_fraud_txn_id,2016-07-04 23:29:45,2016-07-07 21:29:45,2016-07-03 21:29:45,False,0.69,150.0,in_person,W,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,,0,0,1,2016-07-04 23:29:45
CC-0073,1,confirmed_fraud,C04597,3008421,first_fraud_txn_id,2016-07-04 23:30:43,2016-07-08 20:30:43,2016-07-04 20:30:43,False,0.04,60.78,online,C,0,2,1,0,2,0,1,0,2,0,0,0,0,2,identity_device|network,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,,weak,medium,,,,0,0,0,2,1,2,2,9,25,29,29,9,25,29,0,0,0,0,2,0,0,,1,1,0,2016-07-04 23:30:43
CC-0074,1,confirmed_fraud,C11496,3008726,first_fraud_txn_id,2016-07-04 23:46:07,2016-07-08 21:46:07,2016-07-04 21:46:07,False,0.37,31.92,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,23,40,40,40,0,1,1,39,0,0,0,1,0,0,143.0,0,0,1,2016-07-04 23:46:07
CC-0075,1,confirmed_fraud,C05385,3006561,first_fraud_txn_id,2016-07-05 00:20:08,2016-07-07 04:20:08,2016-07-04 04:20:08,False,0.38,100.07,online,H,0,1,5,0,3,0,3,0,1,2,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,1,1,0,0,1,,medium,,,,,,weak,weak,,weak,weak,weak,,,,0,0,0,10,9,11,3,2,2,2,2,2,2,2,0,0,0,0,1,0,0,,0,0,1,2016-07-05 00:20:08
CC-0076,1,confirmed_fraud,C05289,3004802,first_fraud_txn_id,2016-07-05 00:44:38,2016-07-07 20:44:38,2016-07-03 20:20:01,False,0.08,149.91,online,R,1,4,4,0,6,0,3,1,4,1,0,0,0,4,behavioral_identity|behavioral_pattern|identity_device|identity_network,0,0,1,1,1,0,1,1,0,1,0,0,1,,medium,medium,strong,,medium,medium,,weak,,weak,weak,weak,,,,0,0,0,34,33,48,4,10,10,10,10,3,3,3,7,0,0,0,5,0,0,,1,0,1,2016-07-05 00:44:38
CC-0077,0,cleared,C05385,3009019,first_txn_ids,2016-07-05 00:50:31,2016-07-05 22:50:31,2016-07-04 22:50:31,False,0.9,50.05,online,S,0,3,3,0,4,0,2,0,3,1,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,1,0,0,1,,medium,medium,,,medium,,,weak,,weak,,weak,,,,0,0,0,23,22,33,4,2,2,2,2,2,2,2,0,0,0,0,0,0,0,,0,0,1,2016-07-05 00:50:31
CC-0078,1,confirmed_fraud,C00978,3005866,first_fraud_txn_id,2016-07-05 01:42:34,2016-07-06 05:42:34,2016-07-04 00:22:29,False,0.69,83.75,online,C,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,1,5,5,5,5,5,5,5,0,0,0,0,3,0,0,,0,0,1,2016-07-05 01:42:34
CC-0079,1,confirmed_fraud,C07149,3002258,first_fraud_txn_id,2016-07-05 02:47:36,2016-07-06 22:47:36,2016-07-03 00:48:48,False,0.38,80.07,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,17,17,17,17,1,1,1,16,0,0,0,13,0,1,126.0,1,0,1,2016-07-05 02:47:36
CC-0080,1,confirmed_fraud,C00938,3004998,first_fraud_txn_id,2016-07-05 03:00:33,2016-07-05 21:00:33,2016-07-03 21:00:33,False,0.61,29.92,online,S,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,,,,,,0,0,0,0,0,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-05 03:00:33
CC-0081,1,confirmed_fraud,C06940,3005023,first_fraud_txn_id,2016-07-05 03:05:27,2016-07-08 21:05:27,2016-07-03 21:05:27,False,0.57,78.86,online,C,0,0,3,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,weak,weak,weak,,,,0,0,0,67,66,228,2,7,7,7,7,7,7,7,0,0,0,0,4,0,0,,0,0,1,2016-07-05 03:05:27
CC-0082,0,cleared,C00621,3008084,first_txn_ids,2016-07-05 03:09:46,2016-07-06 19:09:46,2016-07-04 19:09:46,False,0.86,489.9,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,11,11,11,11,0,0,0,11,0,0,0,6,1,0,123.0,1,0,1,2016-07-05 03:09:46
CC-0083,0,cleared,C04201,3009363,first_txn_ids,2016-07-05 03:28:05,2016-07-06 00:28:05,2016-07-05 00:28:05,False,0.89,18.83,online,C,0,1,3,0,3,0,1,0,1,2,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,medium,,weak,weak,,weak,,,,,,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-05 03:28:05
CC-0084,1,confirmed_fraud,C12900,3007469,first_fraud_txn_id,2016-07-05 03:42:51,2016-07-10 18:42:51,2016-07-04 16:31:48,False,0.82,400.05,in_person,W,0,0,4,0,2,0,2,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,weak,,,,,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,0,0,0,1,1,0,,0,0,1,2016-07-05 03:42:51
CC-0085,1,confirmed_fraud,C10585,3001404,first_fraud_txn_id,2016-07-05 04:12:28,2016-07-07 22:12:28,2016-07-02 19:26:38,False,0.65,45.06,in_person,W,0,0,4,0,2,0,2,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,weak,,,,,0,0,0,0,0,0,0,9,9,9,9,1,1,1,8,0,0,0,7,1,0,,0,0,1,2016-07-05 04:12:28
CC-0086,1,confirmed_fraud,C05307,3009332,first_fraud_txn_id,2016-07-05 04:16:32,2016-07-10 00:16:32,2016-07-05 00:16:32,False,0.92,83.81,online,C,0,1,2,0,1,0,2,0,1,0,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,0,0,0,0,0,,medium,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,1,3,3,3,3,3,3,3,0,0,0,0,1,0,0,,0,0,1,2016-07-05 04:16:32
CC-0087,1,confirmed_fraud,C11031,3008876,first_fraud_txn_id,2016-07-05 04:17:51,2016-07-08 22:17:51,2016-07-04 22:17:51,False,0.74,399.92,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,20,20,20,20,1,1,1,19,0,0,0,3,1,0,315.0,1,0,1,2016-07-05 04:17:51
CC-0088,0,cleared,C02477,3009046,first_txn_ids,2016-07-05 04:58:21,2016-07-07 22:58:21,2016-07-04 22:58:21,False,0.87,49.99,online,H,0,1,4,0,3,0,2,0,1,2,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,1,1,0,0,1,,,,,,medium,,weak,weak,,weak,,weak,,,,0,0,0,14,13,14,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-05 04:58:21
CC-0089,1,confirmed_fraud,C09354,3007653,first_fraud_txn_id,2016-07-05 05:21:29,2016-07-06 17:21:29,2016-07-04 17:20:42,False,0.71,83.77,online,C,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,weak,weak,,,,0,0,0,68,67,245,2,8,14,14,14,8,14,14,0,0,0,0,3,0,0,,1,1,0,2016-07-05 05:21:29
CC-0090,1,confirmed_fraud,C00854,3007110,first_fraud_txn_id,2016-07-05 07:42:35,2016-07-06 21:42:35,2016-07-04 14:49:18,False,0.79,151.02,in_person,W,0,2,2,0,2,0,2,0,2,0,0,0,0,2,behavioral_pattern|geographic_behavior,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,medium,,,,,medium,weak,weak,,,,,0,0,0,0,0,0,0,72,90,90,90,11,15,15,75,0,0,0,32,1,1,204.0,1,0,1,2016-07-05 07:42:35
CC-0091,0,cleared,C08913,3009776,first_txn_ids,2016-07-05 08:37:44,2016-07-08 02:37:44,2016-07-05 02:37:44,False,0.94,14.94,online,H,2,3,0,0,5,0,0,2,3,0,0,0,0,4,behavioral_identity|behavioral_pattern|identity_device|network,0,0,1,1,1,0,1,0,0,0,0,0,1,,medium,medium,strong,,medium,,,,,,,strong,,,,0,0,0,2,1,2,4,3,5,6,6,2,3,3,3,0,0,0,0,0,0,,1,1,0,2016-07-05 08:37:44
CC-0092,1,confirmed_fraud,C12517,3008731,first_fraud_txn_id,2016-07-05 08:46:40,2016-07-10 21:46:40,2016-07-04 21:46:40,False,0.46,53.93,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,37,65,76,76,3,5,5,71,0,0,0,10,0,1,315.0,1,0,1,2016-07-05 08:46:40
CC-0093,1,confirmed_fraud,C07073,3006978,first_fraud_txn_id,2016-07-05 09:11:36,2016-07-07 14:11:36,2016-07-04 13:59:08,False,0.06,80.05,in_person,W,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,,weak,,,,,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,0,0,0,1,1,0,,0,0,0,2016-07-05 09:11:36
CC-0094,1,confirmed_fraud,C12987,3009721,first_fraud_txn_id,2016-07-05 09:16:28,2016-07-09 02:16:28,2016-07-05 02:16:28,False,0.16,37.22,online,C,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,,,,,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-05 09:16:28
CC-0095,1,confirmed_fraud,C09301,3000824,first_fraud_txn_id,2016-07-05 09:22:19,2016-07-07 21:22:19,2016-07-02 15:32:02,False,0.26,59.02,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,weak,,,,,0,0,0,0,0,0,0,52,52,52,52,3,3,3,49,0,0,0,44,0,1,387.0,0,0,0,2016-07-05 09:22:19
CC-0096,0,cleared,C13001,3010143,first_txn_ids,2016-07-05 09:30:38,2016-07-07 07:30:38,2016-07-05 07:30:38,False,0.89,2000.97,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,,,,0,0,0,0,0,0,0,3,5,8,8,0,0,1,7,0,0,0,0,1,0,325.0,0,0,1,2016-07-05 09:30:38
CC-0097,1,confirmed_fraud,C06988,3007851,first_fraud_txn_id,2016-07-05 11:06:37,2016-07-08 18:06:37,2016-07-04 18:06:37,False,0.76,51.29,online,C,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,,,,,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-05 11:06:37
CC-0098,0,cleared,C07508,3009884,first_txn_ids,2016-07-05 11:17:13,2016-07-07 03:17:13,2016-07-05 03:17:13,False,0.84,9.86,online,C,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,weak,,weak,,,,0,0,0,9,8,14,2,3,9,9,9,3,9,9,0,0,0,0,0,0,0,,0,0,1,2016-07-05 11:17:13
CC-0099,0,cleared,C06348,3010003,first_txn_ids,2016-07-05 11:24:16,2016-07-07 04:24:16,2016-07-05 04:24:16,False,0.81,124.95,online,R,1,3,0,0,4,0,0,1,3,0,0,0,0,3,behavioral_pattern|identity_device|network,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,,,strong,,,,0,0,0,3,2,4,4,2,2,3,3,2,2,2,1,0,0,0,0,0,0,,1,1,0,2016-07-05 11:24:16
CC-0100,1,confirmed_fraud,C10326,3009606,first_fraud_txn_id,2016-07-05 11:39:32,2016-07-07 01:39:32,2016-07-05 01:39:32,False,0.17,195.92,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,,,,0,0,0,0,0,0,0,1,2,2,2,0,0,0,2,0,0,0,0,1,0,181.0,0,0,1,2016-07-05 11:39:32
CC-0101,1,confirmed_fraud,C08075,3008404,first_fraud_txn_id,2016-07-05 14:24:05,2016-07-07 20:24:05,2016-07-04 20:24:05,False,0.87,150.06,online,R,0,1,4,0,3,0,2,0,1,2,0,0,0,1,identity_network,0,0,0,0,0,0,0,1,1,1,0,0,1,,,,,,,medium,weak,weak,,weak,,weak,,,,0,0,0,4,3,4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-05 14:24:05
CC-0102,1,confirmed_fraud,C02573,3009982,first_fraud_txn_id,2016-07-05 14:34:19,2016-07-07 04:34:19,2016-07-05 04:08:15,False,0.46,32.0,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,26,30,30,30,0,0,0,30,0,0,0,2,0,1,325.0,1,0,1,2016-07-05 14:34:19
CC-0103,1,confirmed_fraud,C08860,3009937,first_fraud_txn_id,2016-07-05 14:48:22,2016-07-08 03:48:22,2016-07-05 03:48:22,False,0.75,49.97,in_person,W,0,0,3,0,2,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,,0,0,1,2016-07-05 14:48:22
CC-0104,1,confirmed_fraud,C09933,3007244,first_fraud_txn_id,2016-07-05 15:32:11,2016-07-08 15:32:11,2016-07-04 15:32:11,False,0.78,92.02,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,38,51,51,51,2,4,4,47,0,0,0,13,0,1,264.0,1,0,1,2016-07-05 15:32:11
CC-0105,1,confirmed_fraud,C09908,3006763,first_fraud_txn_id,2016-07-05 16:16:17,2016-07-06 10:16:17,2016-07-04 10:16:17,False,0.82,199.95,online,R,0,1,3,0,3,0,1,0,1,2,0,0,0,1,identity_network,0,0,0,0,0,0,0,1,1,1,0,0,0,,,,,,,medium,weak,weak,,weak,,,,,,0,0,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-05 16:16:17
CC-0106,1,confirmed_fraud,C10308,3007053,first_fraud_txn_id,2016-07-05 16:28:54,2016-07-06 14:28:54,2016-07-04 14:28:54,False,0.21,240.05,in_person,W,0,0,4,0,2,0,2,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,weak,,,,,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0,0,1,1,0,,0,0,1,2016-07-05 16:28:54
CC-0107,1,confirmed_fraud,C08945,3006794,first_fraud_txn_id,2016-07-05 17:14:17,2016-07-07 21:14:17,2016-07-04 11:23:43,False,0.11,19.91,in_person,W,0,1,2,0,1,0,2,0,1,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,medium,,,1,1,0,0,0,0,0,81,116,134,134,1,6,8,126,0,0,0,36,0,1,110.0,1,0,1,2016-07-05 17:14:17
CC-0108,1,confirmed_fraud,C11539,3007044,first_fraud_txn_id,2016-07-05 17:30:48,2016-07-09 22:30:48,2016-07-04 14:25:02,False,0.08,28.91,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,29,44,44,44,9,21,21,23,0,0,0,13,0,0,337.0,0,0,1,2016-07-05 17:30:48
CC-0109,1,confirmed_fraud,C09885,3003071,first_fraud_txn_id,2016-07-05 18:39:06,2016-07-10 22:39:06,2016-07-03 11:04:57,False,0.8,80.09,in_person,W,0,0,4,0,2,0,2,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,weak,weak,,weak,weak,,,,,0,0,0,0,0,0,0,4,4,4,4,0,0,0,4,0,0,0,3,1,0,,0,0,1,2016-07-05 18:39:06
